subj_id,round_index,block,block_order,select_robot,human_speed_ms,robot_speed_ms,robot_errors_setting,steps_to_complete,round_total_time_ms,round_total_effort,round_total_errors,n_pushes,n_corrections,correction_time_ms,trial,prev_choice_robot,trial_in_block,post_switch,block_switch
33,15,2,"[1, 2]",0,2000,2000,2,12,31965,12,0,12,0,,15,1.0,7,0,0
33,16,2,"[1, 2]",1,2000,2000,2,12,30746,2,1,0,2,2424.0,16,0.0,8,0,1
34,1,1,"[1, 2]",1,8000,6000,6,4,43025,6,1,0,6,1959.0,1,,1,1,0
34,2,1,"[1, 2]",0,8000,6000,6,4,36260,4,0,4,0,,2,1.0,2,0,0
34,3,1,"[1, 2]",1,8000,6000,6,4,41954,6,1,0,6,5302.0,3,0.0,3,0,0
34,4,1,"[1, 2]",1,8000,6000,6,4,49201,6,1,0,6,3440.0,4,1.0,4,0,0
34,5,1,"[1, 2]",1,8000,6000,6,4,57363,6,1,0,6,16032.0,5,1.0,5,0,0
34,6,1,"[1, 2]",1,8000,6000,6,4,46632,6,1,0,6,10136.0,6,1.0,6,0,0
34,7,1,"[1, 2]",0,8000,6000,6,4,32911,4,0,4,0,,7,1.0,7,0,0
34,8,1,"[1, 2]",0,8000,6000,6,4,38375,4,0,4,0,,8,0.0,8,0,1
34,9,2,"[1, 2]",1,2000,2000,2,12,38211,2,1,0,2,4742.0,9,0.0,1,1,0
34,10,2,"[1, 2]",1,2000,2000,2,12,45843,2,1,0,2,14204.0,10,1.0,2,0,0
34,11,2,"[1, 2]",1,2000,2000,2,12,39574,2,1,0,2,7171.0,11,1.0,3,0,0
34,12,2,"[1, 2]",1,2000,2000,2,12,32110,2,1,0,2,2464.0,12,1.0,4,0,0
34,13,2,"[1, 2]",1,2000,2000,2,12,34967,2,1,0,2,5302.0,13,1.0,5,0,0
34,14,2,"[1, 2]",1,2000,2000,2,12,44439,2,1,0,2,13889.0,14,1.0,6,0,0
34,15,2,"[1, 2]",1,2000,2000,2,12,33508,2,1,0,2,4920.0,15,1.0,7,0,0
34,16,2,"[1, 2]",1,2000,2000,2,12,35672,2,1,0,2,8220.0,16,1.0,8,0,1
35,1,2,"[2, 1]",1,2000,2000,2,12,30346,2,1,0,2,1808.0,1,,1,1,0
35,2,2,"[2, 1]",0,2000,2000,2,12,31744,12,0,12,0,,2,1.0,2,0,0
35,3,2,"[2, 1]",1,2000,2000,2,12,37040,2,1,0,2,7940.0,3,0.0,3,0,0
35,4,2,"[2, 1]",1,2000,2000,2,12,44494,2,1,0,2,4687.0,4,1.0,4,0,0
35,5,2,"[2, 1]",1,2000,2000,2,12,38566,2,1,0,2,5010.0,5,1.0,5,0,0
35,6,2,"[2, 1]",1,2000,2000,2,12,54748,2,1,0,2,15193.0,6,1.0,6,0,0
35,7,2,"[2, 1]",1,2000,2000,2,12,49914,2,1,0,2,17148.0,7,1.0,7,0,0
35,8,2,"[2, 1]",1,2000,2000,2,12,45163,2,1,0,2,16450.0,8,1.0,8,0,1
35,9,1,"[2, 1]",1,8000,6000,6,4,40555,6,1,0,6,1187.0,9,1.0,1,1,0
35,10,1,"[2, 1]",0,8000,6000,6,4,52980,4,0,4,0,,10,1.0,2,0,0
35,11,1,"[2, 1]",0,8000,6000,6,4,35672,4,0,4,0,,11,0.0,3,0,0
35,12,1,"[2, 1]",0,8000,6000,6,4,38004,4,0,4,0,,12,0.0,4,0,0
35,13,1,"[2, 1]",0,8000,6000,6,4,35006,4,0,4,0,,13,0.0,5,0,0
35,14,1,"[2, 1]",0,8000,6000,6,4,36679,4,0,4,0,,14,0.0,6,0,0
35,15,1,"[2, 1]",0,8000,6000,6,4,35457,4,0,4,0,,15,0.0,7,0,0
35,16,1,"[2, 1]",0,8000,6000,6,4,34852,4,0,4,0,,16,0.0,8,0,1
36,1,2,"[2, 1]",1,2000,2000,2,12,29854,2,1,0,2,1335.0,1,,1,1,0
36,2,2,"[2, 1]",0,2000,2000,2,12,27109,12,0,12,0,,2,1.0,2,0,0
36,3,2,"[2, 1]",1,2000,2000,2,12,28686,2,1,0,2,1960.0,3,0.0,3,0,0
36,4,2,"[2, 1]",1,2000,2000,2,12,29549,2,1,0,2,1906.0,4,1.0,4,0,0
36,5,2,"[2, 1]",1,2000,2000,2,12,30861,2,1,0,2,1898.0,5,1.0,5,0,0
36,6,2,"[2, 1]",1,2000,2000,2,12,31302,2,1,0,2,3145.0,6,1.0,6,0,0
36,7,2,"[2, 1]",1,2000,2000,2,12,26962,2,1,0,2,806.0,7,1.0,7,0,0
36,8,2,"[2, 1]",1,2000,2000,2,12,31579,2,1,0,2,1842.0,8,1.0,8,0,1
36,9,1,"[2, 1]",1,8000,6000,6,4,31816,6,1,0,6,1273.0,9,1.0,1,1,0
36,10,1,"[2, 1]",1,8000,6000,6,4,29329,6,1,0,6,469.0,10,1.0,2,0,0
36,11,1,"[2, 1]",0,8000,6000,6,4,33257,4,0,4,0,,11,1.0,3,0,0
36,12,1,"[2, 1]",0,8000,6000,6,4,33357,4,0,4,0,,12,0.0,4,0,0
36,13,1,"[2, 1]",0,8000,6000,6,4,33943,4,0,4,0,,13,0.0,5,0,0
36,14,1,"[2, 1]",0,8000,6000,6,4,39578,4,0,4,0,,14,0.0,6,0,0
36,15,1,"[2, 1]",0,8000,6000,6,4,39026,4,0,4,0,,15,0.0,7,0,0
36,16,1,"[2, 1]",0,8000,6000,6,4,36005,4,0,4,0,,16,0.0,8,0,1
37,1,1,"[1, 2]",0,8000,6000,6,4,33801,4,0,4,0,,1,,1,1,0
37,2,1,"[1, 2]",1,8000,6000,6,4,35160,6,1,0,6,690.0,2,0.0,2,0,0
37,3,1,"[1, 2]",1,8000,6000,6,4,33740,6,1,0,6,1096.0,3,1.0,3,0,0
37,4,1,"[1, 2]",0,8000,6000,6,4,34268,4,0,4,0,,4,1.0,4,0,0
37,5,1,"[1, 2]",0,8000,6000,6,4,33968,4,0,4,0,,5,0.0,5,0,0
37,6,1,"[1, 2]",0,8000,6000,6,4,33977,4,0,4,0,,6,0.0,6,0,0
37,7,1,"[1, 2]",0,8000,6000,6,4,34513,4,0,4,0,,7,0.0,7,0,0
37,8,1,"[1, 2]",0,8000,6000,6,4,34598,4,0,4,0,,8,0.0,8,0,1
37,9,2,"[1, 2]",0,2000,2000,2,12,30345,12,0,12,0,,9,0.0,1,1,0
37,10,2,"[1, 2]",1,2000,2000,2,12,28157,2,1,0,2,1345.0,10,0.0,2,0,0
37,11,2,"[1, 2]",1,2000,2000,2,12,28122,2,1,0,2,961.0,11,1.0,3,0,0
37,12,2,"[1, 2]",1,2000,2000,2,12,27758,2,1,0,2,941.0,12,1.0,4,0,0
37,13,2,"[1, 2]",1,2000,2000,2,12,28207,2,1,0,2,1021.0,13,1.0,5,0,0
37,14,2,"[1, 2]",0,2000,2000,2,12,30468,12,0,12,0,,14,1.0,6,0,0
37,15,2,"[1, 2]",1,2000,2000,2,12,29225,2,1,0,2,1393.0,15,0.0,7,0,0
37,16,2,"[1, 2]",1,2000,2000,2,12,27784,2,1,0,2,924.0,16,1.0,8,0,1
38,1,2,"[2, 1]",1,2000,2000,2,12,27210,2,1,0,2,722.0,1,,1,1,0
38,2,2,"[2, 1]",1,2000,2000,2,12,27404,2,1,0,2,866.0,2,1.0,2,0,0
38,3,2,"[2, 1]",1,2000,2000,2,12,27228,2,1,0,2,832.0,3,1.0,3,0,0
38,4,2,"[2, 1]",1,2000,2000,2,12,27951,2,1,0,2,999.0,4,1.0,4,0,0
38,5,2,"[2, 1]",1,2000,2000,2,12,27738,2,1,0,2,1356.0,5,1.0,5,0,0
38,6,2,"[2, 1]",0,2000,2000,2,12,30394,12,0,12,0,,6,1.0,6,0,0
38,7,2,"[2, 1]",1,2000,2000,2,12,27196,2,1,0,2,764.0,7,0.0,7,0,0
38,8,2,"[2, 1]",1,2000,2000,2,12,27386,2,1,0,2,834.0,8,1.0,8,0,1
38,9,1,"[2, 1]",1,8000,6000,6,4,32625,6,1,0,6,820.0,9,1.0,1,1,0
38,10,1,"[2, 1]",1,8000,6000,6,4,33380,6,1,0,6,617.0,10,1.0,2,0,0
38,11,1,"[2, 1]",1,8000,6000,6,4,31753,6,1,0,6,470.0,11,1.0,3,0,0
38,12,1,"[2, 1]",1,8000,6000,6,4,31163,6,1,0,6,665.0,12,1.0,4,0,0
38,13,1,"[2, 1]",0,8000,6000,6,4,34076,4,0,4,0,,13,1.0,5,0,0
38,14,1,"[2, 1]",0,8000,6000,6,4,34442,4,0,4,0,,14,0.0,6,0,0
38,15,1,"[2, 1]",0,8000,6000,6,4,34399,4,0,4,0,,15,0.0,7,0,0
38,16,1,"[2, 1]",0,8000,6000,6,4,36448,4,0,4,0,,16,0.0,8,0,1
39,1,2,"[2, 1]",1,2000,2000,2,12,32389,2,1,0,2,2252.0,1,,1,1,0
39,2,2,"[2, 1]",1,2000,2000,2,12,36679,2,1,0,2,5378.0,2,1.0,2,0,0
39,3,2,"[2, 1]",0,2000,2000,2,12,40935,12,0,12,0,,3,1.0,3,0,0
39,4,2,"[2, 1]",1,2000,2000,2,12,30101,2,1,0,2,1895.0,4,0.0,4,0,0
39,5,2,"[2, 1]",0,2000,2000,2,12,44360,12,0,12,0,,5,1.0,5,0,0
39,6,2,"[2, 1]",0,2000,2000,2,12,57867,12,0,12,0,,6,0.0,6,0,0
39,7,2,"[2, 1]",0,2000,2000,2,12,40523,12,0,12,0,,7,0.0,7,0,0
39,8,2,"[2, 1]",0,2000,2000,2,12,45356,12,0,12,0,,8,0.0,8,0,1
39,9,1,"[2, 1]",0,8000,6000,6,4,40388,4,0,4,0,,9,0.0,1,1,0
39,10,1,"[2, 1]",0,8000,6000,6,4,70079,4,0,4,0,,10,0.0,2,0,0
39,11,1,"[2, 1]",0,8000,6000,6,4,61780,4,0,4,0,,11,0.0,3,0,0
39,12,1,"[2, 1]",0,8000,6000,6,4,64523,4,0,4,0,,12,0.0,4,0,0
39,13,1,"[2, 1]",1,8000,6000,6,4,67137,6,1,0,6,2737.0,13,0.0,5,0,0
39,14,1,"[2, 1]",0,8000,6000,6,4,42699,4,0,4,0,,14,1.0,6,0,0
39,15,1,"[2, 1]",0,8000,6000,6,4,61398,4,0,4,0,,15,0.0,7,0,0
39,16,1,"[2, 1]",0,8000,6000,6,4,92300,4,0,4,0,,16,0.0,8,0,1
40,1,1,"[1, 2]",1,8000,6000,6,4,36095,6,1,0,6,1196.0,1,,1,1,0
40,2,1,"[1, 2]",1,8000,6000,6,4,32893,6,1,0,6,744.0,2,1.0,2,0,0
40,3,1,"[1, 2]",0,8000,6000,6,4,35337,4,0,4,0,,3,1.0,3,0,0
40,4,1,"[1, 2]",0,8000,6000,6,4,39091,4,0,4,0,,4,0.0,4,0,0
40,5,1,"[1, 2]",1,8000,6000,6,4,32383,6,1,0,6,836.0,5,0.0,5,0,0
40,6,1,"[1, 2]",1,8000,6000,6,4,35021,6,1,0,6,1322.0,6,1.0,6,0,0
40,7,1,"[1, 2]",1,8000,6000,6,4,32867,6,1,0,6,820.0,7,1.0,7,0,0
40,8,1,"[1, 2]",1,8000,6000,6,4,38222,6,1,0,6,2272.0,8,1.0,8,0,1
40,9,2,"[1, 2]",0,2000,2000,2,12,33438,12,0,12,0,,9,1.0,1,1,0
40,10,2,"[1, 2]",1,2000,2000,2,12,28303,2,1,0,2,1221.0,10,0.0,2,0,0
40,11,2,"[1, 2]",1,2000,2000,2,12,27412,2,1,0,2,1081.0,11,1.0,3,0,0
40,12,2,"[1, 2]",1,2000,2000,2,12,34418,2,1,0,2,1439.0,12,1.0,4,0,0
40,13,2,"[1, 2]",1,2000,2000,2,12,31746,2,1,0,2,4690.0,13,1.0,5,0,0
40,14,2,"[1, 2]",1,2000,2000,2,12,33994,2,1,0,2,4351.0,14,1.0,6,0,0
40,15,2,"[1, 2]",1,2000,2000,2,12,31291,2,1,0,2,2309.0,15,1.0,7,0,0
40,16,2,"[1, 2]",1,2000,2000,2,12,32207,2,1,0,2,3778.0,16,1.0,8,0,1
41,1,2,"[2, 1]",0,2000,2000,2,12,28874,12,0,12,0,,1,,1,1,0
41,2,2,"[2, 1]",0,2000,2000,2,12,29600,12,0,12,0,,2,0.0,2,0,0
41,3,2,"[2, 1]",0,2000,2000,2,12,30067,12,0,12,0,,3,0.0,3,0,0
41,4,2,"[2, 1]",0,2000,2000,2,12,33075,12,0,12,0,,4,0.0,4,0,0
41,5,2,"[2, 1]",0,2000,2000,2,12,33481,12,0,12,0,,5,0.0,5,0,0
41,6,2,"[2, 1]",0,2000,2000,2,12,40680,12,0,12,0,,6,0.0,6,0,0
41,7,2,"[2, 1]",0,2000,2000,2,12,43740,12,0,12,0,,7,0.0,7,0,0
41,8,2,"[2, 1]",0,2000,2000,2,12,41103,12,0,12,0,,8,0.0,8,0,1
41,9,1,"[2, 1]",0,8000,6000,6,4,36087,4,0,4,0,,9,0.0,1,1,0
41,10,1,"[2, 1]",0,8000,6000,6,4,49106,4,0,4,0,,10,0.0,2,0,0
41,11,1,"[2, 1]",0,8000,6000,6,4,35713,4,0,4,0,,11,0.0,3,0,0
41,12,1,"[2, 1]",0,8000,6000,6,4,37873,4,0,4,0,,12,0.0,4,0,0
41,13,1,"[2, 1]",0,8000,6000,6,4,50636,4,0,4,0,,13,0.0,5,0,0
41,14,1,"[2, 1]",0,8000,6000,6,4,47391,4,0,4,0,,14,0.0,6,0,0
41,15,1,"[2, 1]",0,8000,6000,6,4,38612,4,0,4,0,,15,0.0,7,0,0
41,16,1,"[2, 1]",0,8000,6000,6,4,41248,4,0,4,0,,16,0.0,8,0,1
42,1,2,"[2, 1]",0,2000,2000,2,12,30429,12,0,12,0,,1,,1,1,0
42,2,2,"[2, 1]",1,2000,2000,2,12,32383,2,1,0,2,5604.0,2,0.0,2,0,0
42,3,2,"[2, 1]",0,2000,2000,2,12,29988,12,0,12,0,,3,1.0,3,0,0
42,4,2,"[2, 1]",0,2000,2000,2,12,27254,12,0,12,0,,4,0.0,4,0,0
42,5,2,"[2, 1]",1,2000,2000,2,12,28142,2,1,0,2,832.0,5,0.0,5,0,0
42,6,2,"[2, 1]",1,2000,2000,2,12,27178,2,1,0,2,1228.0,6,1.0,6,0,0
42,7,2,"[2, 1]",1,2000,2000,2,12,26873,2,1,0,2,702.0,7,1.0,7,0,0
42,8,2,"[2, 1]",1,2000,2000,2,12,29214,2,1,0,2,3001.0,8,1.0,8,0,1
42,9,1,"[2, 1]",1,8000,6000,6,4,32480,6,1,0,6,2523.0,9,1.0,1,1,0
42,10,1,"[2, 1]",1,8000,6000,6,4,28385,6,1,0,6,397.0,10,1.0,2,0,0
42,11,1,"[2, 1]",0,8000,6000,6,4,33102,4,0,4,0,,11,1.0,3,0,0
42,12,1,"[2, 1]",0,8000,6000,6,4,39277,4,0,4,0,,12,0.0,4,0,0
42,13,1,"[2, 1]",1,8000,6000,6,4,28775,6,1,0,6,346.0,13,0.0,5,0,0
42,14,1,"[2, 1]",1,8000,6000,6,4,32571,6,1,0,6,3103.0,14,1.0,6,0,0
42,15,1,"[2, 1]",0,8000,6000,6,4,37601,4,0,4,0,,15,1.0,7,0,0
42,16,1,"[2, 1]",0,8000,6000,6,4,33813,4,0,4,0,,16,0.0,8,0,1
43,1,1,"[1, 2]",0,8000,6000,6,4,37543,4,0,4,0,,1,,1,1,0
43,2,1,"[1, 2]",1,8000,6000,6,4,42961,6,1,0,6,1467.0,2,0.0,2,0,0
43,3,1,"[1, 2]",0,8000,6000,6,4,39956,4,0,4,0,,3,1.0,3,0,0
43,4,1,"[1, 2]",0,8000,6000,6,4,35249,4,0,4,0,,4,0.0,4,0,0
43,5,1,"[1, 2]",0,8000,6000,6,4,36472,4,0,4,0,,5,0.0,5,0,0
43,6,1,"[1, 2]",0,8000,6000,6,4,39002,4,0,4,0,,6,0.0,6,0,0
43,7,1,"[1, 2]",1,8000,6000,6,4,41124,6,1,0,6,1069.0,7,0.0,7,0,0
43,8,1,"[1, 2]",0,8000,6000,6,4,41478,4,0,4,0,,8,1.0,8,0,1
43,9,2,"[1, 2]",0,2000,2000,2,12,33553,12,0,12,0,,9,0.0,1,1,0
43,10,2,"[1, 2]",1,2000,2000,2,12,31358,2,1,0,2,2337.0,10,0.0,2,0,0
43,11,2,"[1, 2]",1,2000,2000,2,12,30113,2,1,0,2,1745.0,11,1.0,3,0,0
43,12,2,"[1, 2]",1,2000,2000,2,12,31512,2,1,0,2,2420.0,12,1.0,4,0,0
43,13,2,"[1, 2]",1,2000,2000,2,12,30026,2,1,0,2,2127.0,13,1.0,5,0,0
43,14,2,"[1, 2]",0,2000,2000,2,12,34827,12,0,12,0,,14,1.0,6,0,0
43,15,2,"[1, 2]",1,2000,2000,2,12,32875,2,1,0,2,3885.0,15,0.0,7,0,0
43,16,2,"[1, 2]",1,2000,2000,2,12,30240,2,1,0,2,1430.0,16,1.0,8,0,1
44,1,1,"[1, 2]",1,8000,6000,6,4,41130,6,1,0,6,2516.0,1,,1,1,0
44,2,1,"[1, 2]",0,8000,6000,6,4,34808,4,0,4,0,,2,1.0,2,0,0
44,3,1,"[1, 2]",1,8000,6000,6,4,37612,6,1,0,6,1077.0,3,0.0,3,0,0
44,4,1,"[1, 2]",1,8000,6000,6,4,32741,6,1,0,6,808.0,4,1.0,4,0,0
44,5,1,"[1, 2]",0,8000,6000,6,4,46224,4,0,4,0,,5,1.0,5,0,0
44,6,1,"[1, 2]",0,8000,6000,6,4,43369,4,0,4,0,,6,0.0,6,0,0
44,7,1,"[1, 2]",0,8000,6000,6,4,34850,4,0,4,0,,7,0.0,7,0,0
44,8,1,"[1, 2]",1,8000,6000,6,4,32483,6,1,0,6,750.0,8,0.0,8,0,1
44,9,2,"[1, 2]",0,2000,2000,2,12,34067,12,0,12,0,,9,1.0,1,1,0
44,10,2,"[1, 2]",1,2000,2000,2,12,28694,2,1,0,2,1742.0,10,0.0,2,0,0
44,11,2,"[1, 2]",1,2000,2000,2,12,27930,2,1,0,2,1402.0,11,1.0,3,0,0
44,12,2,"[1, 2]",1,2000,2000,2,12,28203,2,1,0,2,1078.0,12,1.0,4,0,0
44,13,2,"[1, 2]",1,2000,2000,2,12,27980,2,1,0,2,1381.0,13,1.0,5,0,0
44,14,2,"[1, 2]",1,2000,2000,2,12,27799,2,1,0,2,1099.0,14,1.0,6,0,0
44,15,2,"[1, 2]",1,2000,2000,2,12,29304,2,1,0,2,2566.0,15,1.0,7,0,0
44,16,2,"[1, 2]",1,2000,2000,2,12,29009,2,1,0,2,1147.0,16,1.0,8,0,1
45,1,1,"[1, 2]",1,8000,6000,6,4,37084,6,1,0,6,998.0,1,,1,1,0
45,2,1,"[1, 2]",0,8000,6000,6,4,35618,4,0,4,0,,2,1.0,2,0,0
45,3,1,"[1, 2]",0,8000,6000,6,4,37936,4,0,4,0,,3,0.0,3,0,0
45,4,1,"[1, 2]",1,8000,6000,6,4,33286,6,1,0,6,546.0,4,0.0,4,0,0
45,5,1,"[1, 2]",1,8000,6000,6,4,33117,6,1,0,6,980.0,5,1.0,5,0,0
45,6,1,"[1, 2]",1,8000,6000,6,4,149952,6,1,0,6,1030.0,6,1.0,6,0,0
45,7,1,"[1, 2]",0,8000,6000,6,4,34051,4,0,4,0,,7,1.0,7,0,0
45,8,1,"[1, 2]",0,8000,6000,6,4,36468,4,0,4,0,,8,0.0,8,0,1
45,9,2,"[1, 2]",1,2000,2000,2,12,28785,2,1,0,2,1713.0,9,0.0,1,1,0
45,10,2,"[1, 2]",1,2000,2000,2,12,29185,2,1,0,2,1746.0,10,1.0,2,0,0
45,11,2,"[1, 2]",1,2000,2000,2,12,53968,2,1,0,2,713.0,11,1.0,3,0,0
45,12,2,"[1, 2]",1,2000,2000,2,12,29235,2,1,0,2,1547.0,12,1.0,4,0,0
45,13,2,"[1, 2]",1,2000,2000,2,12,30685,2,1,0,2,3330.0,13,1.0,5,0,0
45,14,2,"[1, 2]",1,2000,2000,2,12,40102,2,1,0,2,2030.0,14,1.0,6,0,0
45,15,2,"[1, 2]",1,2000,2000,2,12,35168,2,1,0,2,5147.0,15,1.0,7,0,0
45,16,2,"[1, 2]",1,2000,2000,2,12,55485,2,1,0,2,6962.0,16,1.0,8,0,1
