subj_id,round_index,block,block_order,select_robot,human_speed_ms,robot_speed_ms,robot_errors_setting,steps_to_complete,round_total_time_ms,round_total_effort,round_total_errors,n_pushes,n_corrections,correction_time_ms,trial,prev_choice_robot,trial_in_block,post_switch,block_switch
37,11,1,"[2, 1]",1,3000,1000,6,12,21656,6,1,0,6,2991.0,11,1.0,3,0,0
37,12,1,"[2, 1]",1,3000,1000,6,12,21356,6,1,0,6,658.0,12,1.0,4,0,0
37,13,1,"[2, 1]",1,3000,1000,6,12,20238,6,1,0,6,491.0,13,1.0,5,0,0
37,14,1,"[2, 1]",1,3000,1000,6,12,20155,6,1,0,6,775.0,14,1.0,6,0,0
37,15,1,"[2, 1]",1,3000,1000,6,12,19573,6,1,0,6,542.0,15,1.0,7,0,0
37,16,1,"[2, 1]",1,3000,1000,6,12,28355,6,1,0,6,692.0,16,1.0,8,0,1
38,1,2,"[2, 1]",0,1000,3000,6,12,17112,12,0,12,0,,1,,1,1,0
38,2,2,"[2, 1]",0,1000,3000,6,12,16847,12,0,12,0,,2,0.0,2,0,0
38,3,2,"[2, 1]",1,1000,3000,6,12,48972,6,1,0,6,736.0,3,0.0,3,0,0
38,4,2,"[2, 1]",0,1000,3000,6,12,18272,12,0,12,0,,4,1.0,4,0,0
38,5,2,"[2, 1]",0,1000,3000,6,12,18120,12,0,12,0,,5,0.0,5,0,0
38,6,2,"[2, 1]",0,1000,3000,6,12,17007,12,0,12,0,,6,0.0,6,0,0
38,7,2,"[2, 1]",0,1000,3000,6,12,17048,12,0,12,0,,7,0.0,7,0,0
38,8,2,"[2, 1]",0,1000,3000,6,12,17105,12,0,12,0,,8,0.0,8,0,1
38,9,1,"[2, 1]",0,3000,1000,6,12,43647,12,0,12,0,,9,0.0,1,1,0
38,10,1,"[2, 1]",1,3000,1000,6,12,24330,6,1,0,6,1181.0,10,0.0,2,0,0
38,11,1,"[2, 1]",1,3000,1000,6,12,23457,6,1,0,6,773.0,11,1.0,3,0,0
38,12,1,"[2, 1]",1,3000,1000,6,12,21935,6,1,0,6,989.0,12,1.0,4,0,0
38,13,1,"[2, 1]",1,3000,1000,6,12,22277,6,1,0,6,1093.0,13,1.0,5,0,0
38,14,1,"[2, 1]",0,3000,1000,6,12,42585,12,0,12,0,,14,1.0,6,0,0
38,15,1,"[2, 1]",0,3000,1000,6,12,41798,12,0,12,0,,15,0.0,7,0,0
38,16,1,"[2, 1]",1,3000,1000,6,12,20206,6,1,0,6,558.0,16,0.0,8,0,1
39,1,1,"[1, 2]",1,3000,1000,6,12,20972,6,1,0,6,516.0,1,,1,1,0
39,2,1,"[1, 2]",1,3000,1000,6,12,18545,6,1,0,6,424.0,2,1.0,2,0,0
39,3,1,"[1, 2]",0,3000,1000,6,12,41533,12,0,12,0,,3,1.0,3,0,0
39,4,1,"[1, 2]",1,3000,1000,6,12,19747,6,1,0,6,403.0,4,0.0,4,0,0
39,5,1,"[1, 2]",1,3000,1000,6,12,18866,6,1,0,6,420.0,5,1.0,5,0,0
39,6,1,"[1, 2]",1,3000,1000,6,12,18641,6,1,0,6,351.0,6,1.0,6,0,0
39,7,1,"[1, 2]",1,3000,1000,6,12,19698,6,1,0,6,364.0,7,1.0,7,0,0
39,8,1,"[1, 2]",1,3000,1000,6,12,19189,6,1,0,6,413.0,8,1.0,8,0,1
39,9,2,"[1, 2]",1,1000,3000,6,12,44176,6,1,0,6,896.0,9,1.0,1,1,0
39,10,2,"[1, 2]",0,1000,3000,6,12,17336,12,0,12,0,,10,1.0,2,0,0
39,11,2,"[1, 2]",0,1000,3000,6,12,17547,12,0,12,0,,11,0.0,3,0,0
39,12,2,"[1, 2]",0,1000,3000,6,12,16528,12,0,12,0,,12,0.0,4,0,0
39,13,2,"[1, 2]",0,1000,3000,6,12,17484,12,0,12,0,,13,0.0,5,0,0
39,14,2,"[1, 2]",0,1000,3000,6,12,17466,12,0,12,0,,14,0.0,6,0,0
39,15,2,"[1, 2]",0,1000,3000,6,12,16503,12,0,12,0,,15,0.0,7,0,0
39,16,2,"[1, 2]",0,1000,3000,6,12,16844,12,0,12,0,,16,0.0,8,0,1
40,1,1,"[1, 2]",1,3000,1000,6,12,23388,6,1,0,6,642.0,1,,1,1,0
40,2,1,"[1, 2]",0,3000,1000,6,12,41489,12,0,12,0,,2,1.0,2,0,0
40,3,1,"[1, 2]",1,3000,1000,6,12,21855,6,1,0,6,693.0,3,0.0,3,0,0
40,4,1,"[1, 2]",1,3000,1000,6,12,20588,6,1,0,6,743.0,4,1.0,4,0,0
40,5,1,"[1, 2]",1,3000,1000,6,12,21324,6,1,0,6,675.0,5,1.0,5,0,0
40,6,1,"[1, 2]",1,3000,1000,6,12,19671,6,1,0,6,659.0,6,1.0,6,0,0
40,7,1,"[1, 2]",0,3000,1000,6,12,43307,12,0,12,0,,7,1.0,7,0,0
40,8,1,"[1, 2]",1,3000,1000,6,12,19604,6,1,0,6,559.0,8,0.0,8,0,1
40,9,2,"[1, 2]",0,1000,3000,6,12,17389,12,0,12,0,,9,1.0,1,1,0
40,10,2,"[1, 2]",1,1000,3000,6,12,47371,6,1,0,6,1692.0,10,0.0,2,0,0
40,11,2,"[1, 2]",0,1000,3000,6,12,17071,12,0,12,0,,11,1.0,3,0,0
40,12,2,"[1, 2]",0,1000,3000,6,12,20204,12,0,12,0,,12,0.0,4,0,0
40,13,2,"[1, 2]",0,1000,3000,6,12,16989,12,0,12,0,,13,0.0,5,0,0
40,14,2,"[1, 2]",0,1000,3000,6,12,19338,12,0,12,0,,14,0.0,6,0,0
40,15,2,"[1, 2]",0,1000,3000,6,12,17405,12,0,12,0,,15,0.0,7,0,0
40,16,2,"[1, 2]",1,1000,3000,6,12,46706,6,1,0,6,641.0,16,0.0,8,0,1
41,1,2,"[2, 1]",1,1000,3000,6,12,44395,6,1,0,6,1128.0,1,,1,1,0
41,2,2,"[2, 1]",0,1000,3000,6,12,14801,12,0,12,0,,2,1.0,2,0,0
41,3,2,"[2, 1]",0,1000,3000,6,12,14543,12,0,12,0,,3,0.0,3,0,0
41,4,2,"[2, 1]",0,1000,3000,6,12,13669,12,0,12,0,,4,0.0,4,0,0
41,5,2,"[2, 1]",0,1000,3000,6,12,14382,12,0,12,0,,5,0.0,5,0,0
41,6,2,"[2, 1]",0,1000,3000,6,12,14433,12,0,12,0,,6,0.0,6,0,0
41,7,2,"[2, 1]",0,1000,3000,6,12,14757,12,0,12,0,,7,0.0,7,0,0
41,8,2,"[2, 1]",0,1000,3000,6,12,14910,12,0,12,0,,8,0.0,8,0,1
41,9,1,"[2, 1]",0,3000,1000,6,12,38877,12,0,12,0,,9,0.0,1,1,0
41,10,1,"[2, 1]",1,3000,1000,6,12,20549,6,1,0,6,634.0,10,0.0,2,0,0
41,11,1,"[2, 1]",1,3000,1000,6,12,19728,6,1,0,6,584.0,11,1.0,3,0,0
41,12,1,"[2, 1]",1,3000,1000,6,12,20038,6,1,0,6,854.0,12,1.0,4,0,0
41,13,1,"[2, 1]",1,3000,1000,6,12,19424,6,1,0,6,662.0,13,1.0,5,0,0
41,14,1,"[2, 1]",1,3000,1000,6,12,18486,6,1,0,6,387.0,14,1.0,6,0,0
41,15,1,"[2, 1]",1,3000,1000,6,12,18662,6,1,0,6,461.0,15,1.0,7,0,0
41,16,1,"[2, 1]",1,3000,1000,6,12,18352,6,1,0,6,412.0,16,1.0,8,0,1
42,1,1,"[1, 2]",0,3000,1000,6,12,49521,12,0,12,0,,1,,1,1,0
42,2,1,"[1, 2]",1,3000,1000,6,12,33071,6,1,0,6,2335.0,2,0.0,2,0,0
42,3,1,"[1, 2]",1,3000,1000,6,12,26382,6,1,0,6,1238.0,3,1.0,3,0,0
42,4,1,"[1, 2]",0,3000,1000,6,12,49050,12,0,12,0,,4,1.0,4,0,0
42,5,1,"[1, 2]",0,3000,1000,6,12,46974,12,0,12,0,,5,0.0,5,0,0
42,6,1,"[1, 2]",1,3000,1000,6,12,24715,6,1,0,6,815.0,6,0.0,6,0,0
42,7,1,"[1, 2]",1,3000,1000,6,12,22343,6,1,0,6,746.0,7,1.0,7,0,0
42,8,1,"[1, 2]",1,3000,1000,6,12,22536,6,1,0,6,1060.0,8,1.0,8,0,1
42,9,2,"[1, 2]",1,1000,3000,6,12,49207,6,1,0,6,844.0,9,1.0,1,1,0
42,10,2,"[1, 2]",0,1000,3000,6,12,23951,12,0,12,0,,10,1.0,2,0,0
42,11,2,"[1, 2]",0,1000,3000,6,12,26216,12,0,12,0,,11,0.0,3,0,0
42,12,2,"[1, 2]",1,1000,3000,6,12,49463,6,1,0,6,1493.0,12,0.0,4,0,0
42,13,2,"[1, 2]",1,1000,3000,6,12,52115,6,1,0,6,791.0,13,1.0,5,0,0
42,14,2,"[1, 2]",0,1000,3000,6,12,31679,12,0,12,0,,14,1.0,6,0,0
42,15,2,"[1, 2]",0,1000,3000,6,12,25806,12,0,12,0,,15,0.0,7,0,0
42,16,2,"[1, 2]",1,1000,3000,6,12,49748,6,1,0,6,941.0,16,0.0,8,0,1
43,1,2,"[2, 1]",0,1000,3000,6,12,16489,12,0,12,0,,1,,1,1,0
43,2,2,"[2, 1]",1,1000,3000,6,12,46455,6,1,0,6,959.0,2,0.0,2,0,0
43,3,2,"[2, 1]",0,1000,3000,6,12,16139,12,0,12,0,,3,1.0,3,0,0
43,4,2,"[2, 1]",0,1000,3000,6,12,16771,12,0,12,0,,4,0.0,4,0,0
43,5,2,"[2, 1]",0,1000,3000,6,12,17255,12,0,12,0,,5,0.0,5,0,0
43,6,2,"[2, 1]",0,1000,3000,6,12,17323,12,0,12,0,,6,0.0,6,0,0
43,7,2,"[2, 1]",0,1000,3000,6,12,16772,12,0,12,0,,7,0.0,7,0,0
43,8,2,"[2, 1]",0,1000,3000,6,12,17655,12,0,12,0,,8,0.0,8,0,1
43,9,1,"[2, 1]",0,3000,1000,6,12,41623,12,0,12,0,,9,0.0,1,1,0
43,10,1,"[2, 1]",1,3000,1000,6,12,25007,6,1,0,6,1091.0,10,0.0,2,0,0
43,11,1,"[2, 1]",1,3000,1000,6,12,24405,6,1,0,6,1192.0,11,1.0,3,0,0
43,12,1,"[2, 1]",1,3000,1000,6,12,22055,6,1,0,6,709.0,12,1.0,4,0,0
43,13,1,"[2, 1]",1,3000,1000,6,12,22172,6,1,0,6,825.0,13,1.0,5,0,0
43,14,1,"[2, 1]",1,3000,1000,6,12,23788,6,1,0,6,725.0,14,1.0,6,0,0
43,15,1,"[2, 1]",1,3000,1000,6,12,21689,6,1,0,6,908.0,15,1.0,7,0,0
43,16,1,"[2, 1]",1,3000,1000,6,12,22472,6,1,0,6,676.0,16,1.0,8,0,1
