subj_id,t,block_index,block_index_zero,batch_within_block,condition_pair,first_condition,second_condition,block_condition,block_condition_label,mode,y,batch_time_sec,correct_count,n_trials,x_reward_rate,x_effort_high,choice_rt_ms,choice_button_order,manual_left,idle_batch,snippets_hovered_count
48,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,95.43389999985696,3,4,1.8861222270102111,1,2533.7000000476837,ai|manual,False,False,19.0
48,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,91.79139999985696,3,4,1.9609680209723408,1,1877.7000000476835,ai|manual,False,False,23.0
48,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,40.13509999990463,4,4,5.979803214656754,0,2166.2000000476837,ai|manual,False,False,
48,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,40.324400000095366,3,4,4.463798593396909,0,2135.2000000476837,ai|manual,False,False,
48,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,47.815800000071526,4,4,5.0192614156751745,0,1823.399999976158,ai|manual,False,False,
48,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,32.152799999952315,3,4,5.5982682690237535,0,2073.7000000476837,ai|manual,False,False,
48,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.179099999904633,3,4,6.387712879425147,0,6659.0,ai|manual,False,False,
48,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,95.39019999992848,4,4,2.5159817255879533,1,3203.3000000715256,ai|manual,False,False,7.0
48,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,89.15760000026226,1,4,0.6729656249138998,1,2199.2000000476837,ai|manual,False,False,15.0
48,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,33.83789999997616,4,4,7.0926387275856095,0,1800.2000000476835,ai|manual,False,False,
48,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,30.987300000071524,4,4,7.74510847990777,0,2051.0,ai|manual,False,False,
48,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,29.0615,4,4,8.258348674362988,0,1669.899999976158,ai|manual,False,False,
48,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,32.892200000166895,4,4,7.296562710879243,0,2634.2000000476837,ai|manual,False,False,
48,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,34.386199999809264,4,4,6.97954411948198,0,2278.7000000476837,ai|manual,False,False,
49,1,1,0,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.23839999961853,3,4,8.47521470559143,0,11407.5,ai|manual,False,False,
49,2,1,0,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.7365,3,4,8.28100200124215,0,1223.6000003814695,ai|manual,False,False,
49,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,25.81920000076294,2,4,4.647704034069765,0,1303.6000003814695,ai|manual,False,False,
49,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,86.12050000095367,3,4,2.090094692878081,1,1312.0,ai|manual,False,False,13.0
49,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,25.97539999961853,3,4,6.929633422493723,0,839.8000001907349,ai|manual,False,False,
49,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,27.96639999961853,3,4,6.436294982638282,0,767.7000007629395,ai|manual,False,False,
49,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,23.309699999809265,4,4,10.29614280758499,0,1767.6000003814695,ai|manual,False,False,
49,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,24.039399998664855,3,4,7.487707680308043,0,807.7000007629395,ai|manual,False,False,
49,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.244099999427796,4,4,11.297254296791314,0,1583.5,ai|manual,False,False,
49,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,25.647199999809263,2,4,4.678873327337582,0,1135.8000001907349,ai|manual,False,False,
49,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,33.726299999237064,3,4,5.337081150439623,0,792.0,ai|manual,False,False,
49,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,26.61710000038147,3,4,6.762569926754616,0,2303.7999992370605,ai|manual,False,False,
49,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,23.97819999885559,4,4,10.009091592006676,0,1111.8999996185305,ai|manual,False,False,
49,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,62.660500000953675,2,4,1.9150820692170287,1,1807.8000001907349,ai|manual,False,False,13.0
49,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,24.14689999961853,4,4,9.939164033635436,0,1087.8000001907349,ai|manual,False,False,
49,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.46939999961853,2,4,7.286239936049855,0,1175.8000001907349,ai|manual,False,False,
50,1,1,0,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,34.5585,2,4,3.472372932852988,0,1875.0999999977648,ai|manual,False,False,
50,2,1,0,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,65.17089999999851,2,4,1.841312610382897,0,1330.5,ai|manual,False,False,10.0
50,3,1,0,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,40.67710000000149,3,4,4.425094217630889,0,799.8000000007451,ai|manual,False,False,
50,4,1,0,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,19.456600000005217,3,4,9.25135943587018,0,800.5999999977648,ai|manual,False,False,
50,5,1,0,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,17.99570000000298,3,4,10.002389459702606,0,749.6999999992549,ai|manual,False,False,
50,6,1,0,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,62.70470000000298,4,4,3.8274642889606136,0,325.30000000074506,ai|manual,False,False,10.0
50,7,1,0,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,46.47700000000373,4,4,5.1638444822165965,0,550.7999999970198,ai|manual,False,False,
50,8,1,0,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,20.252800000000747,4,4,11.850213303839032,0,730.9000000022352,ai|manual,False,False,
50,9,2,1,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,61.91469999999553,3,4,2.907225586169569,1,3456.599999997765,ai|manual,False,False,22.0
50,10,2,1,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.384599999997764,1,4,3.6619752694608465,0,372.9000000022352,ai|manual,False,False,
50,11,2,1,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.38689999999851,3,4,10.98438386760256,0,345.0,ai|manual,False,False,
50,12,2,1,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.89860000000149,4,4,16.10889613789054,0,810.9000000022352,ai|manual,False,False,
50,13,2,1,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,21.31839999999851,3,4,8.44341038727168,0,261.8999999985099,ai|manual,False,False,
50,14,2,1,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,62.372500000003726,3,4,2.8858872099080406,1,416.30000000074506,ai|manual,False,False,17.0
50,15,2,1,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.761099999997764,4,4,16.258950891196207,0,822.6999999992549,ai|manual,False,False,
50,16,2,1,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.08370000000298,4,4,17.04097644794686,0,1223.5999999977648,ai|manual,False,False,
51,1,1,0,1,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,ai,1,23.97870000000112,2,4,5.0044414417793455,1,3129.5,ai|manual,False,False,0.0
51,2,1,0,2,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,21.249299999998883,4,4,11.294489700837795,0,1646.699999999255,ai|manual,False,False,
51,3,1,0,3,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,19.34389999999851,4,4,12.407012029633036,0,833.2000000011176,ai|manual,False,False,
51,4,1,0,4,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,ai,1,35.14419999999925,3,4,5.121755510155412,1,833.5,ai|manual,False,False,0.0
51,5,1,0,5,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,ai,1,18.623800000000745,2,4,6.443368163317647,1,2400.7999999988824,ai|manual,False,False,0.0
51,6,1,0,6,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,14.48410000000149,4,4,16.569893883636215,0,3004.9000000003725,ai|manual,False,False,
51,7,1,0,7,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,20.708,2,4,5.794861889124976,0,2053.0999999996275,ai|manual,False,False,
51,8,1,0,8,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,effort_penalty,Effort Penalty,manual,0,14.855200000001116,3,4,12.116969142117672,0,5622.9000000003725,ai|manual,False,False,
51,9,2,1,1,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.6575,3,4,11.496088136675716,0,2452.0999999996275,ai|manual,False,False,
51,10,2,1,2,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,11.919,2,4,10.067958721369244,0,994.0,ai|manual,False,False,
51,11,2,1,3,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.358400000002234,3,4,10.36961931975164,0,1654.0999999977648,ai|manual,False,False,
51,12,2,1,4,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,22.838800000000745,2,4,5.254216508748099,0,1012.2000000029802,ai|manual,False,False,
51,13,2,1,5,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.928999999996275,4,4,15.0668591876487,0,9073.300000000743,ai|manual,False,False,
51,14,2,1,6,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,32.60630000000074,2,4,3.680270377196961,0,1171.0,ai|manual,False,False,
51,15,2,1,7,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,53.66010000000149,2,4,2.2362984787578974,1,1625.89999999851,ai|manual,False,False,0.0
51,16,2,1,8,effort_penalty|full_suboptimal,effort_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.53909999999404,2,4,7.722454968437427,0,1344.10000000149,ai|manual,False,False,
52,1,1,0,1,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,28.386800000190735,3,4,6.340975382881852,0,2195.7999999523163,manual|ai,True,False,
52,2,1,0,2,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,30.653000000238418,2,4,3.914788112062984,0,2448.7000000476837,manual|ai,True,False,
52,3,1,0,3,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,42.92499999976158,4,4,5.591147350060176,0,1115.2000000476835,manual|ai,True,False,9.0
52,4,1,0,4,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,39.83349999976158,2,4,3.012539696504657,0,2410.5,manual|ai,True,False,8.0
52,5,1,0,5,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,19.9947000002861,4,4,12.003180842751622,0,1654.9000000953674,manual|ai,True,False,
52,6,1,0,6,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,24.44310000038147,3,4,7.3640413857976625,0,841.5999999046326,manual|ai,True,False,
52,7,1,0,7,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,16.048299999713898,4,4,14.95485503164065,0,1437.7999999523165,manual|ai,True,False,
52,8,1,0,8,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,16.80340000009537,3,4,10.712117785625432,0,1289.1000001430511,manual|ai,True,False,
52,9,2,1,1,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,22.328100000143053,3,4,8.061590551764224,0,1108.7000000476835,manual|ai,True,False,
52,10,2,1,2,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,55.46489999985695,3,4,3.245295673488355,1,1663.7000000476835,manual|ai,True,False,1.0
52,11,2,1,3,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.68739999961853,3,4,9.632158566931428,0,1281.0,manual|ai,True,False,
52,12,2,1,4,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.923,4,4,13.39061541036657,0,1236.9000000953674,manual|ai,True,False,
52,13,2,1,5,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.47689999985695,4,4,12.989191909998867,0,1148.6000001430511,manual|ai,True,False,
52,14,2,1,6,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,22.88960000014305,3,4,7.863833356584435,0,2365.5,manual|ai,True,False,
52,15,2,1,7,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.454,4,4,14.586118876868849,0,1274.7000000476835,manual|ai,True,False,
52,16,2,1,8,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.622799999952317,3,4,9.665571235284752,0,1278.0,manual|ai,True,False,
53,1,1,0,1,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,20.964700000000185,3,4,8.585860994910416,0,1541.5,ai|manual,False,False,
53,2,1,0,2,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,15.311099999999628,4,4,15.674902521700323,0,1195.2000000001865,ai|manual,False,False,
53,3,1,0,3,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,21.27750000000093,3,4,8.459640465279856,0,718.6000000005588,ai|manual,False,False,
53,4,1,0,4,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,14.323599999998695,3,4,12.56667318272057,0,857.7000000001863,ai|manual,False,False,
53,5,1,0,5,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,13.195300000000746,4,4,18.188294316914845,0,6415.5,ai|manual,False,False,
53,6,1,0,6,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,12.246399999999442,4,4,19.59759602822143,0,953.5,ai|manual,False,False,
53,7,1,0,7,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,12.239699999998324,2,4,9.804161866713764,0,6601.399999999441,ai|manual,False,False,
53,8,1,0,8,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,11.885900000000373,4,4,20.19199219242905,0,758.0,ai|manual,False,False,
53,9,2,1,1,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.861499999999069,3,4,12.985607618224009,0,1465.0,ai|manual,False,False,
53,10,2,1,2,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,49.623599999998696,3,4,3.627306362295455,1,559.2999999998137,ai|manual,False,False,2.0
53,11,2,1,3,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,11.294599999999628,1,4,5.312273121668937,0,790.1000000005588,ai|manual,False,False,
53,12,2,1,4,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.642800000000744,3,4,14.237352485208133,0,555.9000000003725,ai|manual,False,False,
53,13,2,1,5,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.83139999999944,2,4,9.352058232149666,0,565.7000000001863,ai|manual,False,False,
53,14,2,1,6,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.835099999999628,4,4,17.3471821670972,0,600.5,ai|manual,False,False,
53,15,2,1,7,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,12.6785,3,4,14.1972630831723,0,619.0,ai|manual,False,False,
53,16,2,1,8,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.008100000000558,3,4,13.837531999292157,0,529.7000000001863,ai|manual,False,False,
54,1,1,0,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,19.38,3,4,9.287925696594428,0,1931.0,manual|ai,True,False,
54,2,1,0,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,32.89000000000003,4,4,7.2970507753116385,0,2184.0,manual|ai,True,False,
54,3,1,0,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,15.95500000000006,3,4,11.281729865245962,0,966.0,manual|ai,True,False,
54,4,1,0,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,16.05900000000003,4,4,14.944890715486617,0,566.0,manual|ai,True,False,
54,5,1,0,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,16.93599999999991,1,4,3.542749173358545,0,765.0,manual|ai,True,False,
54,6,1,0,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,ai,1,96.60600000000004,2,4,1.2421588721197434,0,682.9999999999418,manual|ai,True,False,4.0
54,7,1,0,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,36.28100000000012,1,4,1.6537581654309363,0,484.0,manual|ai,True,False,
54,8,1,0,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,time_penalty,Time Penalty,manual,0,69.37000000000006,4,4,3.4597088078420035,0,532.0000000000582,manual|ai,True,False,
54,9,2,1,1,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,27.821,3,4,6.469932784587182,0,1148.9999999998836,manual|ai,True,False,
54,10,2,1,2,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,28.104000000000116,2,4,4.269854824935934,0,2033.0,manual|ai,True,False,
54,11,2,1,3,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.411,4,4,13.784389179254491,0,5483.0,manual|ai,True,False,
54,12,2,1,4,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.899,4,4,13.40857031119057,0,550.0,manual|ai,True,False,
54,13,2,1,5,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,23.109,4,4,10.385564065948332,0,667.0,manual|ai,True,False,
54,14,2,1,6,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.11599999999988,3,4,9.935968204901808,0,467.0,manual|ai,True,False,
54,15,2,1,7,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,23.787,4,4,10.089544709294993,0,416.0,manual|ai,True,False,
54,16,2,1,8,time_penalty|full_suboptimal,time_penalty,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.318,4,4,18.02072383240727,0,5867.0,manual|ai,True,False,
55,1,1,0,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,20.517,4,4,11.697616610615588,0,4186.0,ai|manual,False,False,
55,2,1,0,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,63.309,3,4,2.8431976496232765,1,1619.0,ai|manual,False,False,11.0
55,3,1,0,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.965,3,4,10.610079575596815,0,946.0,ai|manual,False,False,
55,4,1,0,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.364,2,4,6.91085003455425,0,985.0,ai|manual,False,False,
55,5,1,0,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.317,1,4,3.464803372408616,0,751.0,ai|manual,False,False,
55,6,1,0,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,17.781,4,4,13.497553568415723,0,1056.0,ai|manual,False,False,
55,7,1,0,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.672,3,4,12.268266085059976,0,852.0,ai|manual,False,False,
55,8,1,0,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.9,2,4,8.633093525179856,0,763.0,ai|manual,False,False,
55,9,2,1,1,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.375,2,4,8.97196261682243,0,2589.0,ai|manual,False,False,
55,10,2,1,2,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,16.865,4,4,14.23065520308331,0,960.0,ai|manual,False,False,
55,11,2,1,3,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.731,4,4,16.292172968569684,0,717.0,ai|manual,False,False,
55,12,2,1,4,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,18.121,3,4,9.93322664312124,0,886.0,ai|manual,False,False,
55,13,2,1,5,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.158,4,4,16.951546828648116,0,666.0,ai|manual,False,False,
55,14,2,1,6,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.292,4,4,16.79261125104954,0,793.0,ai|manual,False,False,
55,15,2,1,7,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.056,4,4,18.38235294117647,0,802.0,ai|manual,False,False,
55,16,2,1,8,full_suboptimal|full_suboptimal,full_suboptimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.282,4,4,18.069567836169252,0,803.0,ai|manual,False,False,
56,1,1,0,1,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,148.843,4,4,1.6124372661126154,0,1983.0,manual|ai,True,False,9.0
56,2,1,0,2,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,29.593,3,4,6.08251951475011,0,3183.0,manual|ai,True,False,7.0
56,3,1,0,3,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,40.856,4,4,5.874290189935382,0,1626.0,manual|ai,True,False,4.0
56,4,1,0,4,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,manual,0,64.531,4,4,3.719142737598983,0,1672.0,manual|ai,True,False,
56,5,1,0,5,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,50.865,4,4,4.718372161604246,0,3278.0,manual|ai,True,False,7.0
56,6,1,0,6,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,23.499,4,4,10.213200561726032,0,1334.0,manual|ai,True,False,2.0
56,7,1,0,7,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,40.313,2,4,2.9767072656463176,0,1303.0,manual|ai,True,False,4.0
56,8,1,0,8,optimal|full_suboptimal,optimal,full_suboptimal,optimal,Optimal,ai,1,17.867,3,4,10.074438909721833,0,1170.0,manual|ai,True,False,0.0
56,9,2,1,1,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,57.263,3,4,3.143391020379652,1,1803.0,manual|ai,True,False,11.0
56,10,2,1,2,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,70.044,4,4,3.42641768031523,1,1375.0,manual|ai,True,False,11.0
56,11,2,1,3,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,55.785,4,4,4.302231782737295,1,1186.0,manual|ai,True,False,13.0
56,12,2,1,4,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,ai,1,49.743,3,4,3.618599601954043,1,1013.0,manual|ai,True,False,10.0
56,13,2,1,5,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.356,4,4,15.629070070330815,0,1257.0,manual|ai,True,False,
56,14,2,1,6,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,14.238,4,4,16.856300042140752,0,999.0,manual|ai,True,False,
56,15,2,1,7,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,15.076,3,4,11.939506500397982,0,1272.0,manual|ai,True,False,
56,16,2,1,8,optimal|full_suboptimal,optimal,full_suboptimal,full_suboptimal,Full Suboptimal,manual,0,13.992,4,4,17.152658662092623,0,770.0,manual|ai,True,False,
